review_id,transaction_id,customer_id,product_id,store_id,review_date,rating,sentiment,review_text
R01809,T0010724,C03758,P0170,S015,2022-04-03,5,Positive,"Amazing product, exceeded my expectations!"
R01810,T0127933,C04823,P0043,S012,2024-07-31,4,Positive,Fast shipping and excellent quality.
R01811,T0046935,C02483,P0161,S017,2022-12-14,4,Positive,"Will definitely buy again, very satisfied."
R01812,T0031393,C01088,P0095,S015,2022-09-08,5,Positive,"Perfect for my needs, love the quality."
R01813,T0116530,C06539,P0086,S012,2024-05-08,4,Positive,Incredibly impressed with this item.
R01814,T0112618,C03587,P0146,S007,2024-04-08,3,Neutral,"Average experience, could be better."
R01815,T0091925,C05621,P0225,S004,2023-11-13,5,Positive,Outstanding service and product quality!
R01816,T0047677,C02937,P0002,S012,2022-12-17,1,Negative,"Terrible quality, complete waste of money."
R01817,T0123839,C09434,P0019,S003,2024-06-29,3,Neutral,"Decent product, does what it says."
R01818,T0025947,C09046,P0021,S010,2022-07-26,3,Neutral,"Decent product, does what it says."
R01819,T0055712,C00321,P0015,S022,2023-02-17,4,Positive,"Perfect for my needs, love the quality."
R01820,T0148708,C07605,P0162,S003,2024-12-17,1,Negative,Extremely unhappy with this product.
R01821,T0040486,C03693,P0221,S020,2022-11-08,3,Neutral,"Product works fine, delivery was slow."
R01822,T0010390,C01774,P0075,S012,2022-04-01,5,Positive,Outstanding service and product quality!
R01823,T0031890,C08456,P0073,S019,2022-09-12,4,Positive,"Perfect for my needs, love the quality."
R01824,T0049042,C02645,P0106,S004,2022-12-24,2,Negative,Product broke after one week of use.
R01825,T0086148,C06323,P0214,S017,2023-10-08,5,Positive,Outstanding service and product quality!
R01826,T0028851,C01993,P0136,S009,2022-08-19,5,Positive,Incredibly impressed with this item.
R01827,T0060732,C06043,P0088,S013,2023-03-31,4,Positive,"Amazing product, exceeded my expectations!"
R01828,T0049674,C04322,P0219,S014,2022-12-28,3,Neutral,Nothing special but gets the job done.
R01829,T0079674,C04158,P0126,S017,2023-08-21,3,Neutral,Nothing special but gets the job done.
R01830,T0088390,C01236,P0028,S003,2023-10-22,4,Positive,Incredibly impressed with this item.
R01831,T0001875,C02699,P0103,S016,2022-01-18,5,Positive,"Great value for money, highly recommend."
R01832,T0029962,C02144,P0218,S016,2022-08-28,2,Negative,"Poor customer service, won't buy again."
R01833,T0144470,C03635,P0023,S007,2024-11-25,3,Neutral,OK quality for the price.
R01834,T0053081,C03837,P0004,S011,2023-01-26,1,Negative,Extremely unhappy with this product.
R01835,T0131321,C09348,P0130,S024,2024-08-28,5,Positive,"Will definitely buy again, very satisfied."
R01836,T0103359,C02922,P0009,S018,2024-01-22,4,Positive,"Perfect for my needs, love the quality."
R01837,T0107136,C00917,P0086,S009,2024-02-25,4,Positive,Fast shipping and excellent quality.
R01838,T0062009,C02609,P0028,S015,2023-04-10,3,Neutral,Met my basic expectations.
R01839,T0143013,C06686,P0226,S009,2024-11-16,5,Positive,"Amazing product, exceeded my expectations!"
R01840,T0016312,C01207,P0100,S024,2022-05-15,5,Positive,Outstanding service and product quality!
R01841,T0003246,C05817,P0157,S015,2022-01-30,5,Positive,Best purchase I've made this year.
R01842,T0000227,C03864,P0034,S012,2022-01-03,5,Positive,Outstanding service and product quality!
R01843,T0006455,C02067,P0052,S017,2022-02-28,3,Neutral,"Average experience, could be better."
R01844,T0095683,C08805,P0005,S014,2023-12-04,4,Positive,"Will definitely buy again, very satisfied."
R01845,T0092035,C06754,P0085,S002,2023-11-13,3,Neutral,"Product works fine, delivery was slow."
R01846,T0134402,C04525,P0127,S002,2024-09-21,2,Negative,"Not as described, very misleading."
R01847,T0069341,C04679,P0076,S005,2023-06-03,4,Positive,"Perfect for my needs, love the quality."
R01848,T0038123,C03968,P0106,S009,2022-10-24,3,Neutral,"Average experience, could be better."
R01849,T0034255,C01300,P0215,S022,2022-09-29,2,Negative,"Arrived damaged, very frustrating experience."
R01850,T0056445,C07683,P0206,S021,2023-02-24,1,Negative,Extremely unhappy with this product.
R01851,T0036931,C09895,P0152,S008,2022-10-17,4,Positive,Outstanding service and product quality!
R01852,T0122412,C00611,P0152,S019,2024-06-19,4,Positive,Incredibly impressed with this item.
R01853,T0059948,C09136,P0125,S007,2023-03-25,5,Positive,"Amazing product, exceeded my expectations!"
R01854,T0062683,C01971,P0173,S012,2023-04-15,3,Neutral,Met my basic expectations.
R01855,T0076815,C02642,P0184,S018,2023-07-29,3,Neutral,"Average experience, could be better."
R01856,T0024501,C02944,P0151,S001,2022-07-15,3,Neutral,"Product works fine, delivery was slow."
R01857,T0048179,C07672,P0050,S003,2022-12-20,4,Positive,Outstanding service and product quality!
R01858,T0027543,C08599,P0073,S005,2022-08-09,4,Positive,Best purchase I've made this year.
R01859,T0028257,C00941,P0095,S003,2022-08-14,5,Positive,Fast shipping and excellent quality.
R01860,T0055671,C07849,P0028,S024,2023-02-17,4,Positive,"Will definitely buy again, very satisfied."
R01861,T0122830,C05052,P0090,S013,2024-06-22,3,Neutral,Met my basic expectations.
R01862,T0106516,C01995,P0042,S009,2024-02-19,4,Positive,Outstanding service and product quality!
R01863,T0135574,C08611,P0035,S024,2024-09-30,5,Positive,Fast shipping and excellent quality.
R01864,T0073910,C05239,P0225,S003,2023-07-06,4,Positive,"Amazing product, exceeded my expectations!"
R01865,T0006152,C09900,P0027,S021,2022-02-26,4,Positive,Incredibly impressed with this item.
R01866,T0143875,C08049,P0195,S019,2024-11-21,4,Positive,"Will definitely buy again, very satisfied."
R01867,T0037241,C03690,P0059,S016,2022-10-19,4,Positive,"Amazing product, exceeded my expectations!"
R01868,T0041025,C05548,P0224,S011,2022-11-11,5,Positive,"Perfect for my needs, love the quality."
R01869,T0076796,C04068,P0186,S003,2023-07-29,4,Positive,Incredibly impressed with this item.
R01870,T0091277,C00403,P0025,S014,2023-11-09,4,Positive,Incredibly impressed with this item.
R01871,T0013646,C02019,P0001,S015,2022-04-24,3,Neutral,"Average experience, could be better."
R01872,T0070759,C02296,P0007,S021,2023-06-14,5,Positive,"Amazing product, exceeded my expectations!"
R01873,T0125958,C09082,P0184,S018,2024-07-15,3,Neutral,"Product works fine, delivery was slow."
R01874,T0089634,C08455,P0059,S010,2023-10-30,3,Neutral,Nothing special but gets the job done.
R01875,T0022864,C06725,P0197,S001,2022-07-01,5,Positive,"Amazing product, exceeded my expectations!"
R01876,T0046140,C02127,P0095,S021,2022-12-10,1,Negative,Extremely unhappy with this product.
R01877,T0128764,C02008,P0076,S014,2024-08-07,5,Positive,Best purchase I've made this year.
R01878,T0139259,C05574,P0215,S016,2024-10-25,3,Neutral,Nothing special but gets the job done.
R01879,T0108459,C03600,P0149,S007,2024-03-07,1,Negative,"Poor customer service, won't buy again."
R01880,T0035804,C00417,P0068,S013,2022-10-09,1,Negative,Very disappointed with the quality.
R01881,T0048998,C08300,P0039,S024,2022-12-24,5,Positive,Incredibly impressed with this item.
R01882,T0113730,C08698,P0051,S003,2024-04-17,5,Positive,"Perfect for my needs, love the quality."
R01883,T0012075,C05875,P0186,S016,2022-04-13,5,Positive,Best purchase I've made this year.
R01884,T0015213,C07424,P0056,S013,2022-05-07,3,Neutral,"Product works fine, delivery was slow."
R01885,T0137328,C06863,P0078,S008,2024-10-12,3,Neutral,OK quality for the price.
R01886,T0030403,C07121,P0047,S004,2022-09-01,5,Positive,"Great value for money, highly recommend."
R01887,T0071054,C09329,P0191,S004,2023-06-16,5,Positive,Fast shipping and excellent quality.
R01888,T0044898,C02995,P0071,S011,2022-12-03,3,Neutral,"Decent product, does what it says."
R01889,T0016603,C05268,P0192,S013,2022-05-17,5,Positive,"Will definitely buy again, very satisfied."
R01890,T0050398,C07693,P0141,S017,2023-01-01,1,Negative,"Worst purchase ever, do not recommend."
R01891,T0053589,C03765,P0067,S002,2023-01-29,3,Neutral,OK quality for the price.
R01892,T0070979,C05539,P0144,S018,2023-06-15,4,Positive,"Great value for money, highly recommend."
R01893,T0001813,C02721,P0195,S010,2022-01-17,3,Neutral,"Product works fine, delivery was slow."
R01894,T0137762,C02072,P0039,S009,2024-10-15,5,Positive,Fast shipping and excellent quality.
R01895,T0077381,C00774,P0183,S025,2023-08-03,4,Positive,"Perfect for my needs, love the quality."
R01896,T0127533,C00195,P0107,S010,2024-07-28,1,Negative,"Worst purchase ever, do not recommend."
R01897,T0047184,C07896,P0042,S005,2022-12-15,2,Negative,"Arrived damaged, very frustrating experience."
R01898,T0063153,C02909,P0199,S019,2023-04-18,4,Positive,"Great value for money, highly recommend."
R01899,T0127096,C07177,P0094,S024,2024-07-24,4,Positive,"Perfect for my needs, love the quality."
R01900,T0117357,C02086,P0074,S009,2024-05-14,4,Positive,Fast shipping and excellent quality.
R01901,T0100694,C09095,P0075,S022,2023-12-29,4,Positive,"Will definitely buy again, very satisfied."
R01902,T0045935,C04471,P0068,S025,2022-12-09,5,Positive,Outstanding service and product quality!
R01903,T0032490,C08698,P0108,S011,2022-09-17,4,Positive,"Will definitely buy again, very satisfied."
R01904,T0039286,C02924,P0155,S005,2022-11-01,5,Positive,"Great value for money, highly recommend."
R01905,T0036519,C09007,P0136,S017,2022-10-14,5,Positive,"Amazing product, exceeded my expectations!"
R01906,T0144661,C00765,P0209,S014,2024-11-26,4,Positive,"Perfect for my needs, love the quality."
R01907,T0133058,C06622,P0007,S001,2024-09-11,2,Negative,"Not as described, very misleading."
R01908,T0000118,C01317,P0140,S018,2022-01-02,3,Neutral,"Product works fine, delivery was slow."
R01909,T0082401,C03984,P0181,S009,2023-09-11,4,Positive,Fast shipping and excellent quality.
R01910,T0031151,C02560,P0169,S015,2022-09-06,4,Positive,Incredibly impressed with this item.
R01911,T0069574,C03564,P0224,S009,2023-06-05,5,Positive,"Great value for money, highly recommend."
R01912,T0062582,C06840,P0047,S005,2023-04-14,4,Positive,"Amazing product, exceeded my expectations!"
R01913,T0144065,C04730,P0190,S023,2024-11-22,5,Positive,"Amazing product, exceeded my expectations!"
R01914,T0100468,C06396,P0112,S008,2023-12-28,3,Neutral,OK quality for the price.
R01915,T0100059,C07099,P0012,S021,2023-12-26,3,Neutral,"Product works fine, delivery was slow."
R01916,T0071767,C01794,P0072,S003,2023-06-21,3,Neutral,"Product works fine, delivery was slow."
R01917,T0055360,C07329,P0093,S005,2023-02-14,4,Positive,Outstanding service and product quality!
R01918,T0100189,C05576,P0201,S023,2023-12-27,1,Negative,"Not as described, very misleading."
R01919,T0014957,C01205,P0075,S003,2022-05-05,1,Negative,"Poor customer service, won't buy again."
R01920,T0022761,C05615,P0036,S021,2022-07-01,5,Positive,Fast shipping and excellent quality.
R01921,T0030827,C09381,P0118,S016,2022-09-04,4,Positive,Best purchase I've made this year.
R01922,T0008559,C02480,P0082,S017,2022-03-17,5,Positive,Fast shipping and excellent quality.
R01923,T0004271,C09990,P0087,S008,2022-02-08,5,Positive,"Perfect for my needs, love the quality."
R01924,T0133289,C03991,P0113,S020,2024-09-13,3,Neutral,"Average experience, could be better."
R01925,T0055036,C03067,P0018,S006,2023-02-11,4,Positive,"Will definitely buy again, very satisfied."
R01926,T0012326,C07434,P0162,S016,2022-04-15,5,Positive,"Amazing product, exceeded my expectations!"
R01927,T0011907,C05284,P0048,S010,2022-04-12,4,Positive,"Amazing product, exceeded my expectations!"
R01928,T0121824,C06922,P0149,S017,2024-06-15,5,Positive,"Will definitely buy again, very satisfied."
R01929,T0114408,C06174,P0106,S013,2024-04-22,1,Negative,"Terrible quality, complete waste of money."
R01930,T0059018,C00580,P0001,S007,2023-03-17,5,Positive,Incredibly impressed with this item.
R01931,T0115891,C06426,P0146,S025,2024-05-03,3,Neutral,"Decent product, does what it says."
R01932,T0001880,C03587,P0070,S014,2022-01-18,4,Positive,Outstanding service and product quality!
R01933,T0133901,C05314,P0164,S022,2024-09-17,5,Positive,Incredibly impressed with this item.
R01934,T0117746,C01828,P0016,S001,2024-05-17,4,Positive,Outstanding service and product quality!
R01935,T0074288,C01650,P0199,S020,2023-07-10,3,Neutral,"Product works fine, delivery was slow."
R01936,T0039180,C06863,P0166,S016,2022-10-31,5,Positive,Fast shipping and excellent quality.
R01937,T0101607,C01321,P0102,S002,2024-01-05,5,Positive,Fast shipping and excellent quality.
R01938,T0094918,C06213,P0062,S022,2023-11-30,4,Positive,"Amazing product, exceeded my expectations!"
R01939,T0131762,C08416,P0170,S009,2024-09-01,5,Positive,"Will definitely buy again, very satisfied."
R01940,T0036292,C07928,P0160,S021,2022-10-13,2,Negative,Very disappointed with the quality.
R01941,T0032508,C08694,P0110,S002,2022-09-17,4,Positive,Fast shipping and excellent quality.
R01942,T0021885,C08464,P0121,S007,2022-06-25,5,Positive,"Great value for money, highly recommend."
R01943,T0019610,C00314,P0100,S024,2022-06-09,4,Positive,"Great value for money, highly recommend."
R01944,T0077521,C07685,P0224,S003,2023-08-04,1,Negative,"Terrible quality, complete waste of money."
R01945,T0060388,C09959,P0109,S005,2023-03-29,5,Positive,Outstanding service and product quality!
R01946,T0120984,C05702,P0209,S024,2024-06-09,3,Neutral,"Product works fine, delivery was slow."
R01947,T0099792,C00176,P0215,S019,2023-12-25,2,Negative,Very disappointed with the quality.
R01948,T0071514,C07241,P0030,S019,2023-06-19,5,Positive,"Great value for money, highly recommend."
R01949,T0047139,C04416,P0049,S007,2022-12-15,5,Positive,Fast shipping and excellent quality.
R01950,T0126780,C04985,P0055,S024,2024-07-22,4,Positive,Fast shipping and excellent quality.
R01951,T0049170,C09110,P0075,S005,2022-12-25,3,Neutral,Met my basic expectations.
R01952,T0065128,C06897,P0036,S006,2023-05-04,4,Positive,"Great value for money, highly recommend."
R01953,T0124960,C00478,P0112,S025,2024-07-08,5,Positive,Outstanding service and product quality!
R01954,T0073511,C04003,P0167,S009,2023-07-03,3,Neutral,"Average experience, could be better."
R01955,T0034268,C02058,P0224,S011,2022-09-29,4,Positive,"Perfect for my needs, love the quality."
R01956,T0013322,C07449,P0004,S019,2022-04-22,5,Positive,Fast shipping and excellent quality.
R01957,T0032297,C00909,P0170,S014,2022-09-15,5,Positive,Outstanding service and product quality!
R01958,T0087609,C06986,P0040,S012,2023-10-17,4,Positive,"Great value for money, highly recommend."
R01959,T0135034,C06400,P0031,S005,2024-09-26,4,Positive,Fast shipping and excellent quality.
R01960,T0109676,C07564,P0032,S007,2024-03-16,5,Positive,Incredibly impressed with this item.
R01961,T0002737,C06633,P0107,S020,2022-01-25,1,Negative,"Worst purchase ever, do not recommend."
R01962,T0071377,C08546,P0117,S023,2023-06-18,5,Positive,"Amazing product, exceeded my expectations!"
R01963,T0010241,C01798,P0197,S020,2022-03-31,2,Negative,"Not as described, very misleading."
R01964,T0140937,C01223,P0223,S003,2024-11-04,3,Neutral,"Product works fine, delivery was slow."
R01965,T0063950,C03339,P0204,S015,2023-04-25,4,Positive,Best purchase I've made this year.
R01966,T0023574,C02452,P0208,S008,2022-07-07,3,Neutral,Met my basic expectations.
R01967,T0146250,C05790,P0165,S006,2024-12-04,5,Positive,"Will definitely buy again, very satisfied."
R01968,T0098733,C00585,P0103,S021,2023-12-20,1,Negative,Very disappointed with the quality.
R01969,T0105999,C08357,P0182,S013,2024-02-14,2,Negative,"Arrived damaged, very frustrating experience."
R01970,T0069305,C07418,P0093,S019,2023-06-03,4,Positive,Outstanding service and product quality!
R01971,T0122986,C01014,P0028,S014,2024-06-23,5,Positive,Outstanding service and product quality!
R01972,T0146530,C05959,P0143,S006,2024-12-06,5,Positive,Outstanding service and product quality!
R01973,T0113940,C08620,P0194,S001,2024-04-19,5,Positive,Incredibly impressed with this item.
R01974,T0015845,C07929,P0072,S024,2022-05-12,5,Positive,"Perfect for my needs, love the quality."
R01975,T0068307,C07018,P0111,S016,2023-05-27,4,Positive,"Amazing product, exceeded my expectations!"
R01976,T0136907,C07337,P0109,S003,2024-10-09,3,Neutral,OK quality for the price.
R01977,T0010425,C01230,P0096,S025,2022-04-01,5,Positive,Fast shipping and excellent quality.
R01978,T0130268,C04498,P0088,S005,2024-08-20,3,Neutral,"Product works fine, delivery was slow."
R01979,T0104331,C09398,P0095,S005,2024-01-30,3,Neutral,Nothing special but gets the job done.
R01980,T0059351,C09635,P0061,S006,2023-03-20,4,Positive,"Great value for money, highly recommend."
R01981,T0149065,C03691,P0150,S023,2024-12-18,2,Negative,Very disappointed with the quality.
R01982,T0041008,C02055,P0124,S007,2022-11-11,4,Positive,Incredibly impressed with this item.
R01983,T0123385,C05862,P0013,S011,2024-06-26,5,Positive,Outstanding service and product quality!
R01984,T0007091,C08480,P0216,S010,2022-03-05,3,Neutral,"Decent product, does what it says."
R01985,T0106883,C07004,P0214,S010,2024-02-23,5,Positive,Incredibly impressed with this item.
